strategy,category,to_die_prior,VAX,to_infect,to_infect_VAX,to_be_infected,to_die_posterior,vaccinati
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,1.0,0.05,0.05,0.08455755755755757,0.0004302894046436276,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",gener,0.005088716101464183,0.38,0.05,0.019000000000000003,0.032143663663663676,6.215659196122713e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.00423025525525526,3.946842732799812e-05,25%
