"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y77","77 anni","99","totale","2020","2020",286596,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y77","77 anni","99","totale","2020","2020",518346,,
"IT","Italia","JAN","popolazione al 1º gennaio","1","maschi","Y78","78 anni","99","totale","2020","2020",225808,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y78","78 anni","99","totale","2020","2020",285508,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y78","78 anni","99","totale","2020","2020",511316,,
"IT","Italia","JAN","popolazione al 1º gennaio","1","maschi","Y79","79 anni","99","totale","2020","2020",240020,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y79","79 anni","99","totale","2020","2020",309824,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y79","79 anni","99","totale","2020","2020",549844,,
"IT","Italia","JAN","popolazione al 1º gennaio","1","maschi","Y80","80 anni","99","totale","2020","2020",227517,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y80","80 anni","99","totale","2020","2020",298567,,
