strategy,category,to_die_prior,VAX,to_infect,to_infect_VAX,to_be_infected,to_die_posterior
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,1.0,1.0,1.0,0.08223723723723723,0.00041848195326905897
<70: 95%,super,0.005088716101464183,0.050000000000000044,1.0,0.050000000000000044,0.004159409409409413,1.0583026817121662e-06
<70: 95%,super,0.005088716101464183,0.050000000000000044,1.0,0.050000000000000044,0.004159409409409413,1.0583026817121662e-06
<70: 95%,super,0.005088716101464183,0.050000000000000044,1.0,0.050000000000000044,0.004159409409409413,1.0583026817121662e-06
<70: 95%,super,0.005088716101464183,0.050000000000000044,1.0,0.050000000000000044,0.004159409409409413,1.0583026817121662e-06
<70: 95%,super,0.005088716101464183,0.050000000000000044,1.0,0.050000000000000044,0.004159409409409413,1.0583026817121662e-06
<70: 95%,super,0.005088716101464183,0.050000000000000044,1.0,0.050000000000000044,0.004159409409409413,1.0583026817121662e-06
<70: 95%,super,0.005088716101464183,0.050000000000000044,1.0,0.050000000000000044,0.004159409409409413,1.0583026817121662e-06
<70: 95%,super,0.005088716101464183,0.050000000000000044,1.0,0.050000000000000044,0.004159409409409413,1.0583026817121662e-06
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
>70: 62%,gener,0.005088716101464183,1.0,0.05,0.05,0.0928928928928929,0.00047270555977565185
